token,dep,head
was,ROOT,was
subject,acomp,was
"
",dep,was
to,prep,was
the,det,Comptroller
State,compound,Comptroller
Comptroller,poss,approval
’s,case,Comptroller
approval,pobj,to
",",punct,was
where,advmod,"
"
the,det,assignment
assignment,nsubj,"
"
"
",dep,was
is,dep,was
due,acomp,is
to,prep,due
a,det,reorganization
reorganization,pobj,to
",",punct,reorganization
merger,conj,reorganization
or,cc,merger
consolidation,conj,merger
of,prep,reorganization
the,det,Contractor
"
",dep,Contractor
Contractor,poss,entity
’s,case,Contractor
business,compound,entity
entity,pobj,of
or,cc,entity
enterprise,conj,entity
.,punct,was
The,det,State
State,nsubj,retains
"
",dep,retains
retains,ROOT,retains
its,poss,right
right,dobj,retains
to,aux,approve
approve,acl,right
an,det,assignment
assignment,dobj,approve
and,cc,approve
to,aux,require
require,conj,approve
"
",dep,require
that,mark,demonstrate
any,det,Contractor
Contractor,nsubj,demonstrate
demonstrate,ccomp,require
its,poss,responsibility
responsibility,dobj,demonstrate
to,aux,do
do,acl,responsibility
"
",dep,do
business,dobj,do
with,prep,do
the,det,State
State,pobj,with
.,punct,retains
The,det,Contractor
Contractor,nsubj,"
"
may,aux,"
"
",",punct,"
"
however,advmod,"
"
",",punct,"
"
"
",dep,assign
assign,ROOT,assign
its,poss,right
right,dobj,assign
to,aux,receive
receive,acl,right
payments,dobj,receive
without,prep,receive
the,det,State
State,poss,consent
’s,case,State
"
",dep,consent
prior,amod,consent
written,amod,consent
consent,pobj,without
unless,mark,concerns
this,det,contract
contract,nsubj,concerns
concerns,advcl,assign
"
",dep,Certificates
Certificates,dobj,concerns
of,prep,Certificates
Participation,pobj,of
pursuant,amod,Certificates
to,prep,pursuant
Article,pobj,to
5,nummod,Article
-,punct,Article
A,appos,Article
of,prep,Article
the,det,Law
"
",dep,Law
State,compound,Law
Finance,compound,Law
Law,pobj,of
.,punct,assign
"

",dep,APPROVAL
3,meta,APPROVAL
.,meta,APPROVAL
COMPTROLLER,poss,APPROVAL
'S,case,COMPTROLLER
APPROVAL,ROOT,APPROVAL
.,punct,APPROVAL
In,prep,be
accordance,pobj,In
with,prep,accordance
"
",dep,Section
Section,pobj,with
112,nummod,Section
of,prep,Section
the,det,Law
State,compound,Law
Finance,compound,Law
Law,pobj,of
(,punct,In
or,cc,In
",",punct,In
if,mark,is
this,det,contract
contract,nsubj,is
is,conj,In
"
",dep,is
with,prep,"
"
the,det,University
State,compound,University
University,pobj,with
or,cc,University
City,compound,University
University,conj,University
of,prep,University
New,compound,York
York,pobj,of
",",punct,is
"
",dep,Section
Section,dep,is
355,nummod,Section
or,cc,Section
Section,conj,Section
6218,nummod,Section
of,prep,Section
the,det,Law
Education,compound,Law
Law,pobj,of
),punct,is
",",punct,In
if,mark,exceeds
this,det,contract
"
",dep,contract
contract,nsubj,exceeds
exceeds,conj,In
$,nmod,"50,000"
"50,000",dobj,exceeds
(,punct,"50,000"
or,cc,"50,000"
the,det,thresholds
minimum,amod,thresholds
thresholds,conj,"50,000"
"
",dep,thresholds
agreed,acl,thresholds
to,prep,agreed
by,agent,agreed
the,det,Office
Office,pobj,by
of,prep,Office
the,det,Comptroller
State,compound,Comptroller
Comptroller,pobj,of
for,prep,exceeds
certain,amod,contracts
"
",dep,contracts
S.U.N.Y.,nmod,contracts
and,cc,S.U.N.Y.
C.U.N.Y.,conj,S.U.N.Y.
contracts,pobj,for
),punct,exceeds
",",punct,exceeds
or,cc,exceeds
if,mark,is
this,nsubj,is
is,conj,exceeds
an,det,amendment
amendment,attr,is
"
",dep,amendment
for,prep,amendment
any,det,amount
amount,pobj,for
to,prep,amendment
a,det,contract
contract,pobj,to
which,nsubj,exceeds
",",punct,"
"
as,mark,amended
so,advmod,amended
amended,advcl,"
"
",",punct,"
"
"
",dep,exceeds
exceeds,relcl,contract
said,amod,amount
statutory,amod,amount
amount,dobj,exceeds
",",punct,is
or,cc,is
if,mark,agrees
",",punct,agrees
by,prep,agrees
this,det,contract
contract,pobj,by
",",punct,agrees
the,det,State
"
",dep,State
State,nsubj,agrees
agrees,conj,is
to,aux,give
give,xcomp,agrees
something,dobj,give
other,amod,something
than,prep,other
money,pobj,than
when,advmod,"
"
the,det,value
"
",dep,value
value,nsubj,"
"
or,cc,value
reasonably,advmod,estimated
estimated,amod,value
value,conj,value
of,prep,value
such,amod,consideration
consideration,pobj,of
"
",dep,In
exceeds,punct,In
$,nmod,"25,000"
"25,000",dobj,exceeds
",",punct,be
it,nsubj,be
shall,aux,be
not,neg,be
be,ROOT,be
valid,acomp,be
",",punct,valid
effective,conj,valid
or,cc,effective
binding,conj,effective
"
",dep,be
upon,prep,"
"
the,det,State
State,npadvmod,be
until,mark,approved
it,nsubjpass,approved
has,aux,approved
been,auxpass,approved
approved,advcl,be
by,agent,approved
the,det,Comptroller
State,compound,Comptroller
"
",dep,Comptroller
Comptroller,pobj,by
and,cc,approved
filed,conj,approved
in,prep,filed
his,poss,office
office,pobj,in
.,punct,be
Comptroller,poss,approval
's,case,Comptroller
approval,nsubjpass,required
"
",dep,approval
of,prep,approval
contracts,pobj,of
let,acl,contracts
by,agent,let
the,det,Office
Office,pobj,by
of,prep,Office
General,compound,Services
Services,pobj,of
is,auxpass,required
required,ROOT,required
"
",dep,required
when,advmod,exceed
such,amod,contracts
contracts,nsubj,exceed
exceed,advcl,required
$,nmod,"85,000"
"85,000",dobj,exceed
(,punct,required
State,compound,Law
Finance,compound,Law
Law,nmod,a
§,nmod,Law
"
",dep,Law
163.6,nummod,Law
-,punct,a
a,dobj,required
),punct,required
.,punct,required
However,advmod,required
",",punct,required
such,amod,pre
pre,nsubjpass,required
-,nsubjpass,required
approval,nsubjpass,required
shall,aux,required
not,neg,required
be,auxpass,required
required,ROOT,required
"
",dep,required
for,prep,required
any,det,contract
contract,pobj,for
established,acl,contract
as,prep,established
a,det,contract
centralized,amod,contract
contract,pobj,as
"

",dep,required
CUNY,compound,NYS
ICA,compound,NYS
-,punct,NYS
NYS,compound,Appendix
Appendix,dobj,required
-,punct,Appendix
October,npadvmod,Appendix
2019,nummod,October
7,nummod,October
"

",dep,required
through,prep,required
the,det,Office
Office,pobj,through
of,prep,Office
General,compound,Services
Services,pobj,of
or,cc,required
for,conj,required
a,det,order
purchase,compound,"
"
"
",dep,order
order,pobj,for
or,cc,order
other,amod,transaction
transaction,conj,order
issued,acl,order
under,prep,issued
such,amod,"
"
centralized,amod,"
"
"
",dep,under
contract,pobj,under
.,punct,for
"

",dep,BENEFITS
4,meta,BENEFITS
.,meta,BENEFITS
WORKERS,poss,BENEFITS
',case,WORKERS
COMPENSATION,compound,BENEFITS
BENEFITS,ROOT,BENEFITS
.,punct,BENEFITS
In,prep,be
accordance,pobj,In
"
",dep,accordance
with,prep,accordance
Section,pobj,with
142,nummod,Section
of,prep,Section
the,det,Law
State,compound,Law
Finance,compound,Law
Law,pobj,of
",",punct,be
this,det,contract
contract,nsubj,be
"
",dep,be
shall,aux,be
be,ROOT,be
void,acomp,be
and,cc,void
of,conj,void
no,det,force
force,pobj,of
and,cc,force
effect,conj,force
unless,mark,provide
the,det,Contractor
"
",dep,Contractor
Contractor,nsubj,provide
shall,aux,provide
provide,advcl,be
and,cc,provide
maintain,conj,provide
coverage,dobj,maintain
during,prep,maintain
the,det,life
"
",dep,life
life,pobj,during
of,prep,life
this,det,contract
contract,pobj,of
for,prep,maintain
the,det,benefit
benefit,pobj,for
of,prep,benefit
such,amod,employees
employees,pobj,of
as,mark,"
"
are,auxpass,"
"
"
",dep,maintain
required,advcl,maintain
to,aux,covered
be,auxpass,covered
covered,xcomp,required
by,agent,covered
the,det,provisions
provisions,pobj,by
of,prep,provisions
the,det,Workers
Workers,poss,Law
',case,Workers
"
",dep,Law
Compensation,compound,Law
Law,pobj,of
.,punct,be
"

",dep,REQUIREMENTS
5,meta,REQUIREMENTS
.,punct,5
NON,compound,REQUIREMENTS
-,amod,REQUIREMENTS
DISCRIMINATION,compound,REQUIREMENTS
REQUIREMENTS,ROOT,REQUIREMENTS
.,punct,REQUIREMENTS
To,prep,discriminate
the,det,extent
"
",dep,extent
extent,pobj,To
required,acl,extent
by,agent,required
Article,pobj,by
15,nummod,Article
of,prep,Article
the,det,Law
Executive,compound,Law
Law,pobj,of
(,punct,Law
also,advmod,known
"
",dep,known
known,acl,Law
as,prep,known
the,det,Law
Human,compound,Rights
Rights,compound,Law
Law,pobj,as
),punct,known
and,cc,Article
all,det,provisions
other,amod,provisions
State,nmod,provisions
and,cc,State
"
",dep,State
Federal,conj,State
statutory,amod,provisions
and,cc,statutory
constitutional,conj,statutory
non,amod,provisions
-,amod,provisions
discrimination,compound,provisions
"
",dep,provisions
provisions,conj,Article
",",punct,discriminate
the,det,Contractor
Contractor,nsubj,discriminate
will,aux,discriminate
not,neg,discriminate
discriminate,ROOT,discriminate
against,prep,discriminate
any,det,employee
"
",dep,employee
employee,pobj,against
or,cc,employee
applicant,conj,employee
for,prep,discriminate
employment,pobj,for
",",punct,discriminate
nor,cc,discriminate
subject,conj,discriminate
any,det,individual
"
",dep,individual
individual,dobj,subject
to,prep,subject
harassment,pobj,to
",",punct,subject
because,prep,subject
of,pcomp,because
age,pobj,because
",",punct,age
race,conj,age
",",punct,race
creed,conj,race
",",punct,creed
color,conj,creed
",",punct,color
"
",dep,origin
national,amod,origin
origin,conj,color
",",punct,origin
sexual,amod,orientation
orientation,conj,origin
",",punct,orientation
gender,compound,identity
identity,conj,orientation
or,cc,identity
"
",dep,expression
expression,conj,identity
",",punct,identity
military,amod,status
status,conj,identity
",",punct,status
sex,conj,status
",",punct,sex
disability,conj,sex
",",punct,disability
predisposing,amod,characteristics
"
",dep,characteristics
genetic,amod,characteristics
characteristics,conj,disability
",",punct,characteristics
familial,amod,status
status,conj,characteristics
",",punct,status
marital,amod,status
status,conj,status
",",punct,status
or,cc,status
"
",dep,status
domestic,amod,violence
violence,compound,victim
victim,compound,status
status,conj,status
or,cc,subject
because,mark,opposed
the,det,individual
individual,nsubj,opposed
"
",dep,opposed
has,aux,opposed
opposed,conj,subject
any,det,practices
practices,dobj,opposed
forbidden,acl,practices
under,prep,forbidden
the,det,Law
Human,compound,Rights
"
",dep,Rights
Rights,compound,Law
Law,pobj,under
or,cc,opposed
has,aux,filed
filed,conj,opposed
a,det,complaint
complaint,dobj,filed
",",punct,filed
testified,conj,filed
",",punct,testified
or,cc,testified
assisted,conj,testified
in,prep,assisted
"
",dep,in
any,det,proceeding
proceeding,pobj,in
under,prep,proceeding
the,det,Law
Human,compound,Rights
Rights,compound,Law
Law,pobj,under
.,punct,discriminate
"
",dep,agrees
Furthermore,advmod,agrees
",",punct,agrees
in,prep,agrees
accordance,pobj,in
with,prep,accordance
Section,pobj,with
220,nummod,Section
-,punct,Section
e,amod,Section
of,prep,Section
the,det,Law
"
",dep,Law
Labor,compound,Law
Law,pobj,of
",",punct,agrees
if,mark,is
this,nsubj,is
is,advcl,agrees
a,det,contract
contract,attr,is
for,prep,contract
the,det,construction
construction,pobj,for
",",punct,construction
"
",dep,construction
alteration,conj,construction
or,cc,alteration
repair,conj,alteration
of,prep,construction
any,det,building
public,amod,building
building,pobj,of
or,cc,building
public,amod,work
work,conj,building
"
",dep,for
or,cc,for
for,conj,for
the,det,manufacture
manufacture,pobj,for
",",punct,manufacture
sale,conj,manufacture
or,cc,sale
distribution,conj,sale
of,prep,manufacture
materials,pobj,of
",",punct,materials
"
",dep,equipment
equipment,conj,materials
or,cc,equipment
supplies,conj,equipment
",",punct,for
and,cc,for
to,conj,for
the,det,extent
extent,pobj,to
that,mark,performed
this,det,contract
contract,nsubjpass,performed
"
",dep,performed
shall,aux,performed
be,auxpass,performed
performed,acl,extent
within,prep,performed
the,det,State
State,pobj,within
of,prep,State
New,compound,York
York,pobj,of
",",punct,agrees
"
",dep,agrees
Contractor,nsubj,agrees
agrees,ROOT,agrees
that,mark,discriminate
neither,preconj,it
it,nsubj,discriminate
nor,cc,it
its,poss,subcontractors
subcontractors,conj,it
"
",dep,discriminate
shall,dep,discriminate
",",punct,discriminate
by,prep,discriminate
reason,pobj,by
of,prep,reason
race,pobj,of
",",punct,race
creed,conj,race
",",punct,creed
color,conj,creed
",",punct,color
disability,conj,color
",",punct,disability
sex,conj,disability
",",punct,sex
or,cc,sex
"
",dep,origin
national,amod,origin
origin,conj,sex
:,punct,discriminate
(,punct,a
a,meta,discriminate
),punct,a
discriminate,ccomp,agrees
in,prep,discriminate
hiring,pcomp,in
against,prep,hiring
any,det,citizen
New,compound,State
"
",dep,State
York,compound,State
State,compound,citizen
citizen,pobj,against
who,nsubj,is
is,relcl,citizen
qualified,acomp,is
and,cc,qualified
available,conj,qualified
to,aux,perform
perform,xcomp,available
"
",dep,perform
the,det,work
work,dobj,perform
;,punct,discriminate
or,cc,discriminate
(,punct,b
b,meta,discriminate
),punct,b
discriminate,conj,discriminate
against,prep,discriminate
or,cc,discriminate
intimidate,conj,discriminate
any,det,employee
"
",dep,employee
employee,dobj,intimidate
hired,acl,employee
for,prep,hired
the,det,performance
performance,pobj,for
of,prep,performance
work,pobj,of
under,prep,performance
this,det,contract
"
",dep,contract
contract,pobj,under
.,punct,agrees
If,mark,is
this,nsubj,is
is,advcl,agrees
a,det,contract
building,compound,service
service,compound,contract
contract,attr,is
as,mark,defined
defined,advcl,is
in,prep,defined
"
",dep,Section
Section,pobj,in
230,nummod,Section
of,prep,Section
the,det,Law
Labor,compound,Law
Law,pobj,of
",",punct,agrees
then,advmod,agrees
",",punct,agrees
in,prep,agrees
accordance,pobj,in
with,prep,accordance
"
",dep,Section
Section,pobj,with
239,nummod,Section
thereof,advmod,Section
",",punct,agrees
Contractor,nsubj,agrees
agrees,ROOT,agrees
that,mark,discriminate
neither,preconj,it
it,nsubj,discriminate
nor,cc,it
"
",dep,subcontractors
its,poss,subcontractors
subcontractors,conj,it
shall,aux,discriminate
by,prep,discriminate
reason,pobj,by
of,prep,reason
race,pobj,of
",",punct,race
creed,conj,race
",",punct,creed
color,conj,creed
",",punct,color
"
",dep,origin
national,amod,origin
origin,conj,color
",",punct,origin
age,conj,origin
",",punct,age
sex,conj,age
or,cc,sex
disability,conj,sex
:,punct,discriminate
(,punct,a
a,meta,discriminate
),punct,a
discriminate,ccomp,agrees
in,prep,discriminate
"
",dep,in
hiring,pobj,in
against,prep,discriminate
any,det,citizen
New,compound,York
York,compound,State
State,compound,citizen
citizen,pobj,against
who,nsubj,is
is,relcl,citizen
qualified,acomp,is
"
",dep,qualified
and,cc,qualified
available,conj,qualified
to,aux,perform
perform,xcomp,available
the,det,work
work,dobj,perform
;,punct,discriminate
or,cc,discriminate
(,punct,b
b,meta,discriminate
),punct,b
discriminate,conj,discriminate
"
",dep,discriminate
against,prep,discriminate
or,cc,discriminate
intimidate,conj,discriminate
any,det,employee
employee,dobj,intimidate
hired,acl,employee
for,prep,hired
the,det,performance
"
",dep,performance
performance,pobj,for
of,prep,performance
work,pobj,of
under,prep,performance
this,det,contract
contract,pobj,under
.,punct,agrees
Contractor,nsubj,is
is,ROOT,is
"
",dep,is
subject,acomp,is
to,prep,subject
fines,pobj,to
of,prep,fines
$,nmod,50.00
50.00,pobj,of
per,prep,50.00
person,pobj,per
per,prep,50.00
day,pobj,per
for,prep,fines
any,det,violation
"
",dep,violation
violation,pobj,for
of,prep,violation
Section,pobj,of
220,nummod,Section
-,punct,Section
e,appos,Section
or,cc,Section
Section,conj,Section
239,nummod,Section
as,advmod,as
well,advmod,as
as,cc,violation
"
",dep,termination
possible,amod,termination
termination,conj,violation
of,prep,termination
this,det,contract
contract,pobj,of
and,cc,termination
forfeiture,conj,termination
of,prep,forfeiture
all,det,moneys
"
",dep,moneys
moneys,pobj,of
due,amod,moneys
hereunder,advmod,due
for,prep,forfeiture
a,det,violation
second,amod,"
"
or,cc,second
subsequent,conj,second
"
",dep,violation
violation,pobj,for
.,punct,fines
"

",dep,is
6,meta,PROVISIONS
.,punct,6
WAGE,nmod,PROVISIONS
AND,cc,WAGE
HOURS,conj,WAGE
PROVISIONS,attr,is
.,punct,PROVISIONS
If,mark,is
this,nsubj,is
is,advcl,required
a,det,contract
public,amod,contract
"
",dep,contract
work,compound,contract
contract,attr,is
covered,acl,contract
by,agent,covered
Article,pobj,by
8,nummod,Article
of,prep,Article
the,det,Law
Labor,compound,Law
Law,pobj,of
or,cc,contract
a,det,contract
"


",dep,DataKindAgreements__page_28
#,punct,DataKindAgreements__page_28
#,punct,DataKindAgreements__page_28
DataKindAgreements__page_28,nmod,contract
"
",dep,contract
building,compound,contract
service,compound,contract
contract,conj,contract
covered,acl,contract
by,agent,covered
Article,pobj,by
9,nummod,Article
thereof,advmod,Article
",",punct,required
"
",dep,required
neither,preconj,employees
Contractor,poss,employees
's,case,Contractor
employees,nsubjpass,required
nor,cc,employees
the,det,employees
employees,conj,employees
of,prep,employees
its,poss,subcontractors
"
",dep,subcontractors
subcontractors,pobj,of
may,aux,required
be,auxpass,required
required,ROOT,required
or,cc,required
permitted,conj,required
to,aux,work
work,xcomp,permitted
"
",dep,work
more,dobj,work
than,prep,more
the,det,number
number,pobj,than
of,prep,number
hours,pobj,of
or,cc,hours
days,conj,hours
stated,acl,number
in,prep,stated
said,amod,statutes
"
",dep,statutes
statutes,pobj,in
",",punct,work
except,prep,work
as,mark,provided
otherwise,advmod,provided
provided,advcl,except
in,prep,provided
the,det,Law
Labor,compound,Law
Law,pobj,in
"
",dep,permitted
and,cc,permitted
as,mark,set
set,conj,permitted
forth,prt,set
in,prep,set
prevailing,amod,wage
wage,nmod,"
"
and,cc,wage
supplement,conj,wage
"
",dep,schedules
schedules,pobj,in
issued,acl,schedules
by,agent,issued
the,det,Department
State,compound,Department
Labor,compound,Department
Department,pobj,by
.,punct,required
"
",dep,pay
Furthermore,advmod,pay
",",punct,pay
Contractor,nsubj,pay
and,cc,Contractor
its,poss,subcontractors
subcontractors,conj,Contractor
must,aux,pay
pay,ROOT,pay
"
",dep,pay
at,advmod,least
least,advmod,rate
the,det,rate
prevailing,amod,rate
wage,compound,rate
rate,dobj,pay
and,cc,rate
pay,conj,rate
or,cc,pay
provide,conj,pay
the,det,supplements
"
",dep,supplements
prevailing,amod,supplements
supplements,dobj,provide
",",punct,supplements
including,prep,supplements
the,det,rates
premium,compound,rates
rates,pobj,including
for,prep,rates
"
",dep,pay
overtime,amod,pay
pay,pobj,for
",",punct,supplements
as,mark,determined
determined,advcl,provide
by,agent,determined
the,det,Department
State,compound,Department
Labor,compound,Department
"
",dep,Department
Department,pobj,by
in,prep,determined
accordance,pobj,in
with,prep,accordance
the,det,Law
Labor,compound,Law
Law,pobj,with
.,punct,pay
"
",dep,understands
Additionally,advmod,understands
",",punct,understands
effective,amod,understands
April,npadvmod,effective
28,nummod,April
",",punct,April
2008,nummod,April
",",punct,understands
if,mark,is
this,nsubj,is
is,advcl,understands
a,det,contract
public,amod,contract
"
",dep,contract
work,compound,contract
contract,attr,is
covered,acl,contract
by,agent,covered
Article,pobj,by
8,nummod,Article
of,prep,Article
the,det,Law
Labor,compound,Law
Law,pobj,of
",",punct,understands
the,det,"
"
"
",dep,Contractor
Contractor,nsubj,understands
understands,ROOT,understands
and,cc,understands
agrees,conj,understands
that,mark,be
the,det,filing
filing,nsubj,be
of,prep,filing
"
",dep,of
payrolls,pobj,of
in,prep,filing
a,det,manner
manner,pobj,in
consistent,amod,manner
with,prep,consistent
Subdivision,nsubj,be
3,nummod,Subdivision
-,punct,Subdivision
a,appos,Subdivision
of,prep,Subdivision
"
",dep,Section
Section,pobj,of
220,nummod,Section
of,prep,Section
the,det,Law
Labor,compound,Law
Law,pobj,of
shall,aux,be
be,ccomp,agrees
a,det,condition
condition,attr,be
"
",dep,understands
precedent,amod,"
"
to,prep,precedent
payment,pobj,to
by,prep,payment
the,det,State
State,pobj,by
of,prep,payment
any,det,"
"
State,npadvmod,approved
approved,amod,"
"
"
",dep,of
sums,pobj,"
"
due,amod,sums
and,cc,due
owing,conj,due
for,prep,owing
work,pobj,for
done,acl,work
upon,prep,done
the,det,project
project,pobj,upon
.,punct,understands
"

",dep,"

"
7,punct,"

"
.,punct,7
NON,amod,CERTIFICATION
-,amod,CERTIFICATION
COLLUSIVE,amod,CERTIFICATION
BIDDING,compound,CERTIFICATION
CERTIFICATION,ROOT,CERTIFICATION
.,punct,CERTIFICATION
In,prep,affirms
"
",dep,In
accordance,pobj,In
with,prep,accordance
Section,pobj,with
139,nummod,Section
-,punct,Section
d,nummod,Section
of,prep,Section
the,det,Law
State,compound,Law
Finance,compound,Law
Law,pobj,of
",",punct,affirms
if,mark,awarded
"
",dep,awarded
this,det,contract
contract,nsubjpass,awarded
was,auxpass,awarded
awarded,advcl,affirms
based,prep,awarded
upon,prep,based
the,det,submission
submission,pobj,upon
of,prep,submission
"
",dep,bids
bids,pobj,of
",",punct,affirms
Contractor,nsubj,affirms
affirms,ROOT,affirms
",",punct,affirms
under,prep,affirms
penalty,pobj,under
of,prep,penalty
perjury,pobj,of
",",punct,affirms
that,mark,arrived
its,poss,arrived
"
",dep,arrived
bid,nsubjpass,arrived
was,auxpass,arrived
arrived,ccomp,affirms
at,prep,arrived
independently,advmod,without
and,cc,without
without,prep,arrived
collusion,pobj,without
"
",dep,arrived
aimed,acl,"
"
at,prep,aimed
restricting,pcomp,at
competition,dobj,restricting
.,punct,affirms
Contractor,nsubj,"
"
further,advmod,"
"
"
",dep,affirms
affirms,ROOT,affirms
that,mark,executed
",",punct,executed
at,prep,executed
the,det,time
time,pobj,at
Contractor,nsubj,submitted
submitted,relcl,time
its,poss,bid
bid,dobj,submitted
",",punct,executed
an,det,person
"
",dep,person
authorized,amod,person
and,cc,authorized
responsible,conj,authorized
person,nsubj,executed
executed,ccomp,affirms
and,cc,executed
delivered,conj,executed
"
",dep,delivered
to,prep,delivered
the,det,State
State,pobj,to
a,det,certification
non,amod,certification
-,amod,certification
collusive,amod,certification
bidding,compound,certification
certification,dobj,delivered
on,prep,delivered
"
",dep,Contractor
Contractor,poss,behalf
's,case,Contractor
behalf,pobj,on
.,punct,affirms
"

",dep,"

"
8,punct,"

"
.,punct,8
INTERNATIONAL,amod,BOYCOTT
BOYCOTT,compound,PROHIBITION
PROHIBITION,ROOT,PROHIBITION
.,punct,PROHIBITION
In,prep,exceeds
"
",dep,In
accordance,pobj,In
with,prep,accordance
Section,pobj,with
220,nummod,Section
-,punct,Section
f,nummod,Section
of,prep,f
the,det,Law
Labor,compound,Law
Law,pobj,of
and,cc,Section
"
",dep,Section
Section,conj,Section
139,nummod,Section
-,punct,Section
h,nummod,Section
of,prep,Section
the,det,Law
State,compound,Law
Finance,compound,Law
Law,pobj,of
",",punct,exceeds
if,mark,"
"
this,det,contract
contract,nsubj,"
"
"
",dep,exceeds
exceeds,advcl,agrees
$,nmod,"5,000"
"5,000",dobj,exceeds
",",punct,agrees
the,det,Contractor
Contractor,nsubj,agrees
agrees,ROOT,agrees
",",punct,agrees
as,prep,agrees
a,det,condition
material,amod,condition
"
",dep,condition
condition,pobj,as
of,prep,condition
the,det,contract
contract,pobj,of
",",punct,agrees
that,mark,participated
neither,preconj,Contractor
the,det,Contractor
Contractor,nsubj,participated
nor,cc,Contractor
"
",dep,Contractor
any,det,person
substantially,advmod,owned
owned,amod,person
or,cc,owned
affiliated,conj,owned
person,appos,Contractor
",",punct,person
firm,conj,person
",",punct,firm
"
",dep,partnership
partnership,conj,firm
or,cc,partnership
corporation,conj,partnership
has,aux,participated
_,punct,participated
participated,ccomp,agrees
",",punct,participated
is,aux,participating
"
",dep,participating
participating,conj,participated
",",punct,participating
or,cc,participating
shall,aux,participate
participate,conj,participating
in,prep,participate
an,det,boycott
international,amod,boycott
"
",dep,boycott
boycott,pobj,in
in,prep,boycott
violation,pobj,in
of,prep,violation
the,det,Administration
federal,amod,Administration
Export,compound,Administration
Administration,pobj,of
"
",dep,Administration
Act,appos,Administration
of,prep,Act
1979,pobj,of
(,punct,Act
50,nummod,App
USC,compound,App
App,compound,Sections
.,compound,Sections
Sections,appos,Act
2401,nummod,Sections
et,compound,seq
seq,nummod,Sections
.,punct,Act
),punct,Administration
or,cc,Administration
"
",dep,regulations
regulations,conj,Administration
thereunder,advmod,regulations
.,punct,agrees
If,mark,convicted
such,amod,Contractor
Contractor,nsubjpass,convicted
",",punct,Contractor
or,cc,Contractor
any,conj,Contractor
of,prep,any
the,det,affiliates
"
",dep,affiliates
aforesaid,amod,affiliates
affiliates,pobj,of
of,prep,affiliates
Contractor,pobj,of
",",punct,any
is,auxpass,convicted
convicted,advcl,rendered
or,cc,convicted
is,auxpass,found
"
",dep,found
otherwise,advmod,found
found,conj,convicted
to,aux,violated
have,aux,violated
violated,xcomp,found
said,amod,laws
laws,dobj,violated
or,cc,laws
regulations,conj,laws
"
",dep,convicted
upon,prep,convicted
the,det,determination
final,amod,determination
determination,pobj,upon
of,prep,determination
the,det,Department
United,nmod,States
States,nmod,Department
"
",dep,Department
Commerce,compound,Department
Department,pobj,of
or,cc,Department
any,det,agency
other,amod,agency
appropriate,amod,agency
agency,conj,Department
of,prep,agency
"
",dep,of
the,det,States
United,compound,States
States,pobj,of
subsequent,amod,determination
to,prep,subsequent
the,det,contract
contract,poss,execution
's,case,contract
execution,pobj,to
",",punct,"
"
"
",dep,contract
such,amod,contract
contract,nsubjpass,"
"
",",punct,contract
amendment,conj,contract
or,cc,amendment
modification,conj,amendment
thereto,advmod,amendment
shall,aux,"
"
be,auxpass,"
"
"
",dep,convicted
rendered,ROOT,rendered
forfeit,oprd,rendered
and,cc,forfeit
void,conj,forfeit
.,punct,rendered
The,det,Contractor
Contractor,nsubj,notify
shall,aux,notify
so,advmod,notify
notify,ROOT,notify
"
",dep,notify
the,det,Comptroller
State,compound,Comptroller
Comptroller,dobj,notify
within,prep,notify
five,nummod,days
(,punct,days
5,nummod,days
),punct,days
business,compound,days
days,pobj,within
of,prep,days
such,amod,conviction
"
",dep,conviction
conviction,pobj,of
",",punct,conviction
determination,conj,conviction
or,cc,determination
disposition,conj,determination
of,prep,disposition
appeal,pobj,of
(,punct,notify
2,prep,notify
"
",dep,notify
NYCRR,compound,§
§,pobj,"
"
105.4,nummod,§
),punct,notify
.,punct,notify
"

",dep,RIGHTS
9,meta,RIGHTS
",",punct,RIGHTS
SET,amod,RIGHTS
-,punct,SET
OFF,prt,SET
RIGHTS,ROOT,RIGHTS
.,punct,RIGHTS
The,det,State
State,nsubj,have
shall,aux,have
have,ROOT,have
all,dobj,have
of,prep,all
its,poss,rights
common,amod,law
"
",dep,law
law,nmod,rights
",",punct,law
equitable,conj,law
and,cc,equitable
statutory,conj,equitable
rights,pobj,of
of,prep,rights
set,pobj,of
-,punct,set
off,prt,set
.,punct,have
These,det,rights
rights,nsubj,include
"

",dep,rights
CUNY,compound,ICA
ICA,appos,rights
-,punct,ICA
NYS,compound,Appendix
Appendix,appos,ICA
-,punct,Appendix
October,npadvmod,Appendix
2019,nummod,October
8,nummod,October
"

",dep,rights
shall,aux,include
include,ROOT,include
",",punct,include
but,cc,include
not,neg,limited
be,auxpass,limited
limited,conj,include
to,prep,limited
",",punct,limited
the,det,State
State,poss,option
's,case,State
option,dobj,limited
to,aux,"
"
"
",dep,option
withhold,acl,option
for,prep,withhold
the,det,purposes
purposes,pobj,for
of,prep,purposes
set,pcomp,of
-,punct,set
off,prt,set
any,det,moneys
moneys,dobj,withhold
due,amod,moneys
to,prep,due
the,det,Contractor
"
",dep,Contractor
Contractor,pobj,to
under,prep,Contractor
this,det,contract
contract,pobj,under
up,prep,moneys
to,prep,up
any,det,amounts
amounts,pobj,to
due,amod,amounts
and,cc,due
"
",dep,due
owing,acl,amounts
to,prep,owing
the,det,State
State,pobj,to
